Choice,A_follower_count,A_following_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,B_follower_count,B_following_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts
1,57840,27137,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,95,120,0.35694329868,0.100503358535,0.35694329868,0.35694329868,0.35694329868
0,671,215,0.354378899279,0.100503358535,0.100503358535,0.100503358535,0.100503358535,11147,1500,40.5925124122,5.92300880671,19.6480644548,1.86176520715,12.2610292136
0,4021,156,0.936934904374,0.517524037545,2.13465352763,0.354378899279,1.3678981066,10424,658,36.5951360063,6.92861930925,15.327531331,0.610818839424,9.01268107974
0,1834007,773,"1,674.26690878",388.426427249,29.3318518028,7.30829344579,17.6597096249,1404323,563,967.720641729,579.431127684,4.47379849183,0.805680232136,6.24180594033
0,364,927,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918,725,645,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678
0,889300,183,"3,237.31387301","1,964.29018677",18.1172813641,0.85260213546,90.1458413467,392738,9364,258.523923974,124.471540448,7.4713396256,0.595962080709,10.999133619
0,38,0,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.346838541843,228,302,0.583979387611,0.100503358535,0.100503358535,0.100503358535,0.362150068203
1,100836,144,512.444492859,143.893264105,4.58975662174,1.84493170726,5.11085060107,676,243,1.98253086255,1.36064061784,0.100503358535,0.100503358535,36.4016397161
0,127,36,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.34437519001,1912232,33395,"38,159.5386095",131.9544457,2.17324140238,0.62379677787,4.14311524276
1,125438,983,55.1372659579,23.4461396366,2.25139829697,0.100503358535,7.2079084546,24437,279,12.3557961024,7.14426675627,2.13576731162,0.599382241421,4.66636477511
0,7185698,30,"29,146.9564617","18,082.7435955",0.100503358535,0.100503358535,4.50239641345,15002,1945,98.5074168407,20.957708926,25.6464141098,0.83950890846,23.3514624082
1,9679,322,9.60716309,0.310247364657,0.100503358535,0.100503358535,0.100503358535,209,454,0.61340914185,0.354378899279,0.100503358535,0.100503358535,0.100503358535
1,57840,27137,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,1221,313,0.367462556237,0.367462556237,0.100503358535,0.100503358535,0.100503358535
1,15385,673,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.50397747795,3200,3256,0.290192078012,0.100503358535,0.362150068203,0.100503358535,0.362150068203
0,1203,689,0.581003784219,0.581003784219,1.64278625943,0.100503358535,2.15315328734,1043,974,0.100503358535,0.100503358535,1.13426952429,0.100503358535,1.63734934712
0,5501,5908,7.19638941016,2.63572286638,1.7722887831,0.341936471695,0.825192942216,117913,1299,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034
1,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,356712,2070,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732
0,3741,1635,0.565491078075,0.316667660592,0.100503358535,0.100503358535,0.351840143871,120772,468,660.384085815,145.539331294,5.02997588997,2.31389014514,6.30511611846
1,580544,2799,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679
1,98788,2354,385.79535532,172.183430066,8.3611127573,5.09220072691,10.7774189865,67736,30523,48.7654171991,14.0291133209,12.2462332026,0.100503358535,9.00010370921
0,6231,555,67.5773826332,26.9239905484,1.83326781685,0.346838541843,4.7740507894,1634478,12567,"12,725.7097184","4,935.33541518",21.7598593263,7.26218638293,16.691417768
1,100836,144,512.444492859,143.893264105,4.58975662174,1.84493170726,5.11085060107,1043,974,0.100503358535,0.100503358535,1.13426952429,0.100503358535,1.63734934712
0,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,266407,1592,660.897263062,297.090332679,28.2579999628,0.839682343383,20.7226649911
1,541611,2140,"2,418.36985923",981.459888729,13.9255848212,0.100503358535,32.9730239162,279,40,0.294043527372,0.294043527372,0.100503358535,0.100503358535,0.100503358535
1,143101,128686,874.212873202,347.630667262,4.49847061965,0.100503358535,34.9779777238,1271,1503,0.297973176755,0.297973176755,0.100503358535,0.100503358535,0.100503358535
1,4901,1313,14.8206194573,2.61160130778,0.89337217571,0.100503358535,0.626439673928,6029,3353,19.6604471469,7.21535721748,7.03463309557,0.354378899279,10.3401077893
0,3893,1059,3.26047330814,1.051286304,1.10082376417,0.100503358535,1.10082376417,725,645,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678
0,2014,1943,0.75684347021,0.100503358535,0.334765666801,0.100503358535,1.32877630297,2273871,4524,"6,782.40533805","2,944.52424508",12.9557232877,2.79186097666,66.2062083002
1,2774790,20342,"5,088.57716465",6.18308067892,0.810460607776,0.339522140564,1.08175730664,1205166,3329,55.7950098681,24.7160051856,1.55777924808,0.334765666801,2.51153637688
1,24437,279,12.3557961024,7.14426675627,2.13576731162,0.599382241421,4.66636477511,335,469,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.100503358535
1,638283,150,"20,677.8834456","5,606.96445094",1.32608699884,0.100503358535,33.6829020514,2470,357,1.12647413045,0.323284482763,0.337131952744,0.337131952744,0.596162195315
1,1040229,725,"1,420.43804049",573.592695333,2.8074417817,0.86035687901,9.02871832426,5342840,33401,"1,73,636.23895","52,349.6742074",11.408839373,1.65290020303,13.4852657683
0,96531,87,81.5617342573,43.3214649545,6.59024510976,2.3391332378,12.0896446122,125438,983,55.1372659579,23.4461396366,2.25139829697,0.100503358535,7.2079084546
1,356712,2070,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,119001,119704,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446
1,44034,2974,223.914525839,85.6051762716,23.6886708148,9.26024467972,21.0503096777,8168488,76,"2,821.69423405",787.511274161,2.60521066322,0.583369584856,2.38168711194
1,186557,90762,489.106378736,75.7688776728,0.100503358535,0.100503358535,0.100503358535,598,600,12.5329763908,0.100503358535,3.06958411478,0.100503358535,2.76476208366
1,11821,371,99.6511723434,34.8601892958,9.56479216268,2.8477549292,9.60678511212,521,186,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.100503358535
1,4363,221,7.36230194863,0.100503358535,4.03114236535,0.860755107074,2.5637208177,254,341,6.52579240758,1.15797523754,1.33289795965,0.351840143871,1.56716026791
1,758,694,3.05720523924,0.279091522488,1.35469930492,0.849486978838,1.59613241808,637,602,1.0994236673,0.100503358535,0.613383238826,0.100503358535,0.610818839424
1,242529,7561,242.63363551,106.676389127,7.19833043932,2.04051108512,10.073921354,39262,848,40.4950207027,8.9436069153,3.22767690032,0.564342728903,1.07032070863
1,2273871,4524,"6,782.40533805","2,944.52424508",12.9557232877,2.79186097666,66.2062083002,11147,1500,40.5925124122,5.92300880671,19.6480644548,1.86176520715,12.2610292136
0,750,997,2.29246451263,0.312365990981,5.135357861,2.03245873951,4.4231557936,126738,779,171.819555176,37.2942852658,4.41132266395,1.53022249247,4.20288258489
0,337,226,0.566732441075,0.337131952744,0.803290283334,0.569027975068,0.803290283334,963,437,4.97569221661,2.17012060756,1.51800400634,0.339522140564,2.50635705128
0,223,168,0.349326776018,0.349326776018,0.100503358535,0.100503358535,0.100503358535,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679
1,7554,1711,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433,154830,10613,138.757742448,50.1686980014,3.55783179957,0.341936471695,3.81385000977
0,4575,639,8.08862099465,1.79162608716,0.613383238826,0.100503358535,0.35694329868,131210,369,29.1435605522,10.4131736832,4.34757828967,0.334765666801,3.84578276895
1,119001,119704,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,4189,2094,6.69736553572,1.42567842413,4.48360723968,1.33295457456,3.77355341475
0,5501,5908,7.19638941016,2.63572286638,1.7722887831,0.341936471695,0.825192942216,5941,1615,39.5895711782,3.86645307842,1.51595307118,0.100503358535,1.28169076292
1,92462,692,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979003,9.60515452068
1,7360339,95,"12,473.150064","9,597.00107289",5.32394729283,1.35362352682,8.26623872778,25195,1443,1.66116373581,0.100503358535,0.354378899279,0.354378899279,5.0628163375
1,47006,7814,80.4245750861,23.2592549278,4.50235113101,0.100503358535,5.52749826568,1294,431,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709
1,4947410,112,"1,774.21392717",830.899475371,0.100503358535,0.100503358535,0.100503358535,11018,160,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259
1,33669,29327,128.414854027,23.9196306635,6.5562550178,0.339522140564,12.2922053818,146298,49266,146.311226579,84.4510189798,1.3083555275,0.100503358535,4.0358259366
0,173872,2804,346.547498255,85.7971306975,6.81297388377,1.33791522607,7.57468668763,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055
1,96531,87,81.5617342573,43.3214649545,6.59024510976,2.3391332378,12.0896446122,462071,331717,201.098430037,136.251577298,0.100503358535,0.100503358535,0.100503358535
1,10811,3533,45.6411773354,16.9132878137,17.3333785942,0.805680232136,13.4653436986,901,789,0.334765666801,0.100503358535,0.100503358535,0.100503358535,0.100503358535
1,10270,5625,74.5379654876,34.7487061203,0.100503358535,0.100503358535,3.31864525418,23230,495,118.052431863,56.6682926506,6.37320537301,0.840719744654,9.82700494448
1,392738,9364,258.523923974,124.471540448,7.4713396256,0.595962080709,10.999133619,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.62165456122
0,5501,5908,7.19638941016,2.63572286638,1.7722887831,0.341936471695,0.825192942216,580544,2799,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673
0,20384,896,39.2841215217,12.7101773042,1.58627577587,0.600663561355,1.57188541142,381077,18,475.292863656,133.193470735,8.13034322855,3.86659987606,11.108705122
0,47006,7814,80.4245750861,23.2592549278,4.50235113101,0.100503358535,5.52749826568,154830,10613,138.757742448,50.1686980014,3.55783179957,0.341936471695,3.81385000977
0,313,149,0.35694329868,0.100503358535,0.100503358535,0.100503358535,0.35694329868,15854,2239,24.5634412189,1.82249498098,7.09430301538,1.11890487305,4.3611075381
0,219,148,0.758307370817,0.100503358535,0.100503358535,0.100503358535,0.100503358535,224146,272,56.7252801893,11.8540570388,0.100503358535,0.100503358535,5.7829787543
0,44027,113,45.2042215224,20.3689668816,1.11615836228,0.100503358535,0.859718422134,513424,6,755.632593095,364.713137315,4.76533488739,0.586102452138,6.59206719042
1,488750,320,"1,207.19007707",599.721600029,0.842022024976,0.593198607493,7.04473454517,32342,2622,64.641881773,21.4921308523,22.2502876588,0.583369584856,27.5128375473
1,864557,7352,"5,744.73281891","5,311.50720366",14.2957902199,0.351840143871,14.7637491918,3200,3256,0.290192078012,0.100503358535,0.362150068203,0.100503358535,0.362150068203
1,580544,2799,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,32342,2622,64.641881773,21.4921308523,22.2502876588,0.583369584856,27.5128375473
0,9093,672,11.1220209346,2.81352304477,15.1659349125,2.53866717594,7.01675925031,71597,44262,10.4035634589,3.36535463966,0.591205606947,0.100503358535,5.0745674068
1,2774790,20342,"5,088.57716465",6.18308067892,0.810460607776,0.339522140564,1.08175730664,3914,1439,2.4042122036,1.16194602972,0.100503358535,0.100503358535,0.100503358535
1,112,243,1.4451735361,0.100503358535,0.100503358535,0.100503358535,0.603176929208,127,36,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.34437519001
1,504004,3109,311.8003107,142.633228932,4.4860901625,1.04940792319,4.8068233239,11018,160,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259
1,6225470,381,"16,532.6022598","9,816.44753602",6.29239324496,4.34021153543,11.8868730892,5342840,33401,"1,73,636.23895","52,349.6742074",11.408839373,1.65290020303,13.4852657683
0,614689,400,199.618296223,67.8124694734,9.36619224194,0.359533601106,4.09448755266,513424,6,755.632593095,364.713137315,4.76533488739,0.586102452138,6.59206719042
1,17842623,46964,"16,377.1728978","5,728.95895108",0.362150068203,0.100503358535,1.60824805844,8168488,76,"2,821.69423405",787.511274161,2.60521066322,0.583369584856,2.38168711194
0,9093,672,11.1220209346,2.81352304477,15.1659349125,2.53866717594,7.01675925031,298668,551,493.256379358,206.660552171,4.11521228104,0.854539102098,3.07546280949
0,592,193,0.559486709932,0.308149924596,1.10585049988,0.351840143871,0.351840143871,1912232,33395,"38,159.5386095",131.9544457,2.17324140238,0.62379677787,4.14311524276
1,864557,7352,"5,744.73281891","5,311.50720366",14.2957902199,0.351840143871,14.7637491918,565,613,11.7772063978,1.05048611556,5.64456209071,1.86650540826,5.86544509252
0,364,927,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918,6231,555,67.5773826332,26.9239905484,1.83326781685,0.346838541843,4.7740507894
1,203788,1069,"1,043.23595348",558.213656192,20.6436432941,1.37120787076,22.2313859611,598,600,12.5329763908,0.100503358535,3.06958411478,0.100503358535,2.76476208366
0,697,14,20.6191476341,12.3688453917,7.78315295704,3.69819548748,11.3782884267,224146,272,56.7252801893,11.8540570388,0.100503358535,0.100503358535,5.7829787543
1,48777,858,247.238745401,74.1034922474,3.03169565479,1.81674611367,21.1756960799,21,193,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.351840143871
1,20288,1568,34.2837900328,21.3172019582,1.34796746583,0.600714082587,1.36592188825,223,168,0.349326776018,0.349326776018,0.100503358535,0.100503358535,0.100503358535
1,48711,22845,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,3302480,550744,936.636126376,206.101772388,41.3171893605,0.595962080709,42.8137044787
0,146298,49266,146.311226579,84.4510189798,1.3083555275,0.100503358535,4.0358259366,1481379,147521,"9,902.07037931","5,012.05587584",10.4384603887,0.100503358535,193.072418229
1,154830,10613,138.757742448,50.1686980014,3.55783179957,0.341936471695,3.81385000977,8168488,76,"2,821.69423405",787.511274161,2.60521066322,0.583369584856,2.38168711194
0,1294,431,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709,24437,279,12.3557961024,7.14426675627,2.13576731162,0.599382241421,4.66636477511
1,1641075,695,"5,237.29104892","1,080.58372601",17.6361116683,3.39282996065,6.62220586411,488553,38857,44.9295850425,5.14356577277,2.29966575197,0.571441825748,2.29727556415
1,6232,551,5.07948418801,1.05350498965,2.08979375211,0.837439237474,1.34775471836,3106,3232,4.12499754996,2.57111280087,0.100503358535,0.100503358535,1.10906797863
0,655,562,1.15136320173,0.100503358535,0.573760546952,0.100503358535,0.569051637927,5151,2195,23.0043971135,13.5295027322,4.8493923758,2.58829859475,4.37119740814
1,1271,1503,0.297973176755,0.297973176755,0.100503358535,0.100503358535,0.100503358535,49326,42259,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535
0,1891961,302,"1,595.79523221",808.303928523,2.47654175221,1.0518461562,7.46288493994,5629637,51683,"4,894.9012163","2,375.07856014",5.94982939427,0.862666017566,6.83946301185
1,154830,10613,138.757742448,50.1686980014,3.55783179957,0.341936471695,3.81385000977,4760,425,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535
1,501043,3289,307.805391227,72.5250702042,2.10364411311,0.604091150446,2.83240137645,6119,382,8.48591769886,3.28505847775,0.585955370227,0.100503358535,0.585955370227
0,628,921,3.94384833948,0.618590008348,4.76992966496,0.87013612691,2.95323721997,4363,221,7.36230194863,0.100503358535,4.03114236535,0.860755107074,2.5637208177
0,444,155,0.100503358535,0.100503358535,0.349326776018,0.100503358535,0.349326776018,282305,2114,38.8128094277,14.1610399443,7.51889890331,0.837941584862,5.01017874742
0,102116,293,"1,729.45163398",763.659739323,30.8299766589,8.56836692169,93.3115713274,5922518,483,"65,758.403536","32,054.0555967",1.61241011026,0.100503358535,2.63160675438
0,323,542,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.608280084017,268170,2087,48.0737198205,6.38389851852,0.35694329868,0.35694329868,0.35694329868
0,7147,737,2.33298972668,0.714556340145,0.862129980767,0.100503358535,1.35758870294,47006,7814,80.4245750861,23.2592549278,4.50235113101,0.100503358535,5.52749826568
1,206818,15196,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,5685,942,30.131220894,1.64997764872,5.31239451763,0.100503358535,4.81914294825
1,8168488,76,"2,821.69423405",787.511274161,2.60521066322,0.583369584856,2.38168711194,44034,2974,223.914525839,85.6051762716,23.6886708148,9.26024467972,21.0503096777
0,2632007,5,557.729240632,195.417689996,0.100503358535,0.100503358535,0.100503358535,5922518,483,"65,758.403536","32,054.0555967",1.61241011026,0.100503358535,2.63160675438
1,78731,6212,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,1912232,33395,"38,159.5386095",131.9544457,2.17324140238,0.62379677787,4.14311524276
1,750,997,2.29246451263,0.312365990981,5.135357861,2.03245873951,4.4231557936,4760,425,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535
0,95,120,0.35694329868,0.100503358535,0.35694329868,0.35694329868,0.35694329868,794,892,1.33691417504,0.362150068203,1.05921255864,0.337131952744,0.822583964435
1,9542820,2069,"4,336.3582863",668.570800935,7.37699596965,1.83838072076,3.1136251344,5151,2195,23.0043971135,13.5295027322,4.8493923758,2.58829859475,4.37119740814
1,4579,327,9.44731777834,3.46800529348,1.57686841772,0.100503358535,2.06217336236,378,131,1.40106628108,0.304017757931,0.871050348147,0.367462556237,1.09974998723
1,17842623,46964,"16,377.1728978","5,728.95895108",0.362150068203,0.100503358535,1.60824805844,44,79,0.576871582486,0.100503358535,0.100503358535,0.100503358535,0.100503358535
1,41367,71,32.5496527385,16.5278458647,4.59073046229,1.58736518389,10.8323755103,2696,1718,4.23705175388,0.321056671521,0.586102452138,0.100503358535,0.837439237474
0,177796,0,9.1483841077,5.32269459265,0.100503358535,0.100503358535,0.100503358535,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231
0,2045,2141,1.83341899636,0.100503358535,0.100503358535,0.100503358535,0.354378899279,2062,650,5.81398787552,0.857608790377,1.29665406177,0.100503358535,1.78760398952
0,84129,74509,56.2552739892,22.4571785518,6.79288807438,5.05791343175,8.08634312495,15214,602,13.1494404791,2.99747410324,0.634421753939,0.100503358535,0.601724864503
0,3722,285,17.1484351254,2.71753222201,5.87896379302,0.610818839424,3.58359551723,220242,357,452.547280711,140.0075344,13.439022061,3.04369326436,13.6479820066
0,7554,1711,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433,1209835,3,86.8200838396,18.4581095795,0.100503358535,0.100503358535,0.100503358535
1,1834007,773,"1,674.26690878",388.426427249,29.3318518028,7.30829344579,17.6597096249,21,193,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.351840143871
0,1221,313,0.367462556237,0.367462556237,0.100503358535,0.100503358535,0.100503358535,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979003,9.60515452068
0,2696,1718,4.23705175388,0.321056671521,0.586102452138,0.100503358535,0.837439237474,45589,862,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152
0,267,352,0.301982613937,0.100503358535,0.334765666801,0.100503358535,0.566685351985,1294,431,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709
0,823481,2667,87.6076556937,28.673226189,6.65494590001,2.61579420283,5.04874777935,98788,2354,385.79535532,172.183430066,8.3611127573,5.09220072691,10.7774189865
0,100,201,0.351840143871,0.100503358535,0.351840143871,0.100503358535,0.351840143871,805,589,7.75592947698,1.87391771562,3.13420307907,0.367462556237,1.84368200433
0,889300,183,"3,237.31387301","1,964.29018677",18.1172813641,0.85260213546,90.1458413467,627949,150866,246.40384554,74.7054295201,21.2609389965,1.32068103422,15.2780657745
1,356712,2070,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,1271,1503,0.297973176755,0.297973176755,0.100503358535,0.100503358535,0.100503358535
0,26602,23861,41.4985382203,18.1375341094,1.86847532114,1.11423646176,5.51867136395,68574,917,37.9602200725,17.7370423914,2.08230974734,0.61340914185,2.54356625897
0,25360,20872,1.48259322545,0.716815998035,1.08365421195,1.08365421195,2.53274438183,889300,183,"3,237.31387301","1,964.29018677",18.1172813641,0.85260213546,90.1458413467
1,1021,187,19.6596183427,0.785416543834,0.825097332288,0.337131952744,0.834803921388,1211,409,0.984148446262,0.359533601106,0.100503358535,0.100503358535,0.359533601106
1,4321482,259,"7,068.5940808","3,773.24875881",2.10199402263,0.339522140564,10.2165316735,48711,22845,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535
0,739581,10723,102.026750104,96.7713185484,1.53732181604,1.05435803853,3.46775398195,480412,11948,"1,795.52554643",685.575043835,4.53498744385,1.31814022265,15.8259155715
0,4947410,112,"1,774.21392717",830.899475371,0.100503358535,0.100503358535,0.100503358535,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701
1,889300,183,"3,237.31387301","1,964.29018677",18.1172813641,0.85260213546,90.1458413467,322682,37601,176.533715916,42.3302213798,6.84922722869,1.3450733981,4.35986544828
0,38,0,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.346838541843,11018,160,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259
0,6119,382,8.48591769886,3.28505847775,0.585955370227,0.100503358535,0.585955370227,508213,554,"3,619.31076978",878.310233803,7.82867570173,2.26757425945,23.6213238573
1,5532,562,24.8972379895,6.65254862041,2.54056251978,0.359533601106,3.27008543677,1883,746,2.62930423887,1.24615157314,2.47464233098,0.825317366491,2.26834434027
0,3638,3341,2.79357720107,1.40270262958,2.59408926769,0.598150193501,3.80214341589,488553,38857,44.9295850425,5.14356577277,2.29966575197,0.571441825748,2.29727556415
1,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,364,927,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918
0,57840,27137,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,92462,692,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134
0,1294,431,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709,57840,27137,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457
0,3106,3232,4.12499754996,2.57111280087,0.100503358535,0.100503358535,1.10906797863,20288,1568,34.2837900328,21.3172019582,1.34796746583,0.600714082587,1.36592188825
0,58090,6,98.9542408593,27.7975963377,0.796262414086,0.332423043719,0.332423043719,3302480,550744,936.636126376,206.101772388,41.3171893605,0.595962080709,42.8137044787
0,631958,674,614.96874489,329.330090956,4.05227895632,1.34056577289,12.3050354357,120772,468,660.384085815,145.539331294,5.02997588997,2.31389014514,6.30511611846
0,867,413,10.9063491932,2.35902406875,3.9751770642,1.12441791981,2.63594715708,48777,858,247.238745401,74.1034922474,3.03169565479,1.81674611367,21.1756960799
0,444,155,0.100503358535,0.100503358535,0.349326776018,0.100503358535,0.349326776018,236123,858,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246
1,1641075,695,"5,237.29104892","1,080.58372601",17.6361116683,3.39282996065,6.62220586411,28613,3557,0.75143425077,0.295998478572,0.100503358535,0.100503358535,0.100503358535
0,95,120,0.35694329868,0.100503358535,0.35694329868,0.35694329868,0.35694329868,125438,983,55.1372659579,23.4461396366,2.25139829697,0.100503358535,7.2079084546
0,356712,2070,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,23230,495,118.052431863,56.6682926506,6.37320537301,0.840719744654,9.82700494448
0,19562,17637,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,4947410,112,"1,774.21392717",830.899475371,0.100503358535,0.100503358535,0.100503358535
0,11018,160,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259,143101,128686,874.212873202,347.630667262,4.49847061965,0.100503358535,34.9779777238
1,265258,209,631.915946309,457.648549848,5.46098548773,0.100503358535,7.49812649824,3914,1439,2.4042122036,1.16194602972,0.100503358535,0.100503358535,0.100503358535
1,804394,1370,"6,881.48299573","5,013.64229512",22.683131263,2.38553797354,18.4209811988,20542,635,10.99055651,1.45465674427,1.09579702847,0.598150193501,2.07771803393
1,35420121,136440,"33,169.806819","6,627.82220971",0.100503358535,0.100503358535,0.100503358535,6375552,813,"12,873.6009322","4,515.51517633",1.03520996852,0.100503358535,2.03903709968
1,17842623,46964,"16,377.1728978","5,728.95895108",0.362150068203,0.100503358535,1.60824805844,158467,154157,299.60787906,80.1902863889,0.100503358535,0.100503358535,0.100503358535
1,4579,327,9.44731777834,3.46800529348,1.57686841772,0.100503358535,2.06217336236,1919,1726,17.0944714714,3.36778114631,5.824670968,1.86402629975,6.53347539794
0,314,398,2.91175628081,0.503461869339,1.54634724574,0.332423043719,1.33384466071,2260661,233,"13,580.6294376","1,883.09001537",27.1828015928,13.098383319,18.3497218154
0,3162,244,43.6633808605,14.8187398872,9.21342355715,1.10145223308,17.1029768943,17766,803,4.51222064998,1.82989491239,0.573760546952,0.337131952744,0.847447433633
1,143101,128686,874.212873202,347.630667262,4.49847061965,0.100503358535,34.9779777238,3081505,119234,19.1730199185,9.94951080322,0.100503358535,0.100503358535,0.100503358535
0,2256591,735,488.964332631,211.425789685,0.865711164193,0.36479296426,0.847756741777,889300,183,"3,237.31387301","1,964.29018677",18.1172813641,0.85260213546,90.1458413467
0,1720,540,5.16184828614,1.18162498801,2.32411245323,0.608895669397,3.81366082681,7554,1711,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433
0,21591,1179,90.4565058494,25.7982917525,5.70932864827,1.11115882218,5.17662002447,85138,67047,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542
1,44027,113,45.2042215224,20.3689668816,1.11615836228,0.100503358535,0.859718422134,21591,1179,90.4565058494,25.7982917525,5.70932864827,1.11115882218,5.17662002447
1,44027,113,45.2042215224,20.3689668816,1.11615836228,0.100503358535,0.859718422134,366460,466,"1,167.89692965",415.263913927,49.9186328622,8.06155671768,82.5351766421
0,10422587,147,"1,892.91438777",678.010953505,0.842497378623,0.100503358535,0.842497378623,7360339,95,"12,473.150064","9,597.00107289",5.32394729283,1.35362352682,8.26623872778
0,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,138235,780,267.436511255,128.707882764,32.381551153,3.49534266799,26.6084698024
0,1017,638,8.81552911378,1.03028227931,5.34341308823,0.840131092681,4.1033937064,34860,219,87.5141898241,31.0365179476,4.43364988023,1.10959252973,3.14519256827
0,565,613,11.7772063978,1.05048611556,5.64456209071,1.86650540826,5.86544509252,627949,150866,246.40384554,74.7054295201,21.2609389965,1.32068103422,15.2780657745
1,513424,6,755.632593095,364.713137315,4.76533488739,0.586102452138,6.59206719042,16978,6715,0.332423043719,0.100503358535,0.100503358535,0.100503358535,3.34299851074
0,49326,42259,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701
1,33669,29327,128.414854027,23.9196306635,6.5562550178,0.339522140564,12.2922053818,3106,3232,4.12499754996,2.57111280087,0.100503358535,0.100503358535,1.10906797863
0,1607541,93,389.533119657,217.628442156,0.359533601106,0.100503358535,0.84979013175,132100,56571,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236
0,34463,29808,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,132100,56571,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236
